n;RN;AVL;B-1;B-5;B-10
582;10967;12473;0;0;0
583;10987;12498;0;0;0
584;11009;12523;0;0;0
585;11029;12548;0;0;0
586;11053;12573;0;0;0
587;11073;12598;0;0;0
588;11095;12623;0;0;0
589;11115;12648;0;0;0
590;11143;12673;0;0;0
591;11163;12698;0;0;0
592;11185;12723;0;0;0
593;11205;12748;0;0;0
594;11229;12773;0;0;0
595;11249;12798;0;0;0
596;11271;12823;0;0;0
597;11291;12848;0;0;0
598;11317;12873;0;0;0
599;11337;12898;0;0;0
600;11359;12923;0;0;0
601;11379;12948;0;0;0
602;11403;12973;0;0;0
603;11423;12998;0;0;0
604;11445;13023;0;0;0
605;11465;13048;0;0;0
606;11495;13073;0;0;0
607;11515;13098;0;0;0
608;11537;13123;0;0;0
609;11557;13148;0;0;0
610;11581;13173;0;0;0
611;11601;13198;0;0;0
612;11623;13223;0;0;0
613;11643;13248;0;0;0
614;11669;13273;0;0;0
615;11689;13298;0;0;0
616;11711;13323;0;0;0
617;11731;13348;0;0;0
618;11755;13373;0;0;0
619;11775;13398;0;0;0
620;11797;13423;0;0;0
621;11817;13448;0;0;0
622;11845;13473;0;0;0
623;11865;13498;0;0;0
624;11887;13523;0;0;0
625;11907;13548;0;0;0
626;11931;13573;0;0;0
627;11951;13598;0;0;0
628;11973;13623;0;0;0
629;11993;13648;0;0;0
630;12019;13673;0;0;0
631;12039;13698;0;0;0
632;12061;13723;0;0;0
633;12081;13748;0;0;0
634;12105;13773;0;0;0
635;12125;13798;0;0;0
636;12147;13823;0;0;0
637;12167;13848;0;0;0
638;12201;13873;0;0;0
639;12221;13898;0;0;0
640;12243;13923;0;0;0
641;12263;13948;0;0;0
642;12287;13973;0;0;0
643;12307;13998;0;0;0
644;12329;14023;0;0;0
645;12349;14048;0;0;0
646;12375;14073;0;0;0
647;12395;14098;0;0;0
648;12417;14123;0;0;0
649;12437;14148;0;0;0
650;12461;14173;0;0;0
651;12481;14198;0;0;0
652;12503;14223;0;0;0
653;12523;14248;0;0;0
654;12551;14273;0;0;0
655;12571;14298;0;0;0
656;12593;14323;0;0;0
657;12613;14348;0;0;0
658;12637;14373;0;0;0
659;12657;14398;0;0;0
660;12679;14423;0;0;0
661;12699;14448;0;0;0
662;12725;14473;0;0;0
663;12745;14498;0;0;0
664;12767;14523;0;0;0
665;12787;14548;0;0;0
666;12811;14573;0;0;0
667;12831;14598;0;0;0
668;12853;14623;0;0;0
669;12873;14648;0;0;0
670;12903;14673;0;0;0
671;12923;14698;0;0;0
672;12945;14723;0;0;0
673;12965;14748;0;0;0
674;12989;14773;0;0;0
675;13009;14798;0;0;0
676;13031;14823;0;0;0
677;13051;14848;0;0;0
678;13077;14873;0;0;0
679;13097;14898;0;0;0
680;13119;14923;0;0;0
681;13139;14948;0;0;0
682;13163;14973;0;0;0
683;13183;14998;0;0;0
684;13205;15023;0;0;0
685;13225;15048;0;0;0
686;13253;15073;0;0;0
687;13273;15098;0;0;0
688;13295;15123;0;0;0
689;13315;15148;0;0;0
690;13339;15173;0;0;0
691;13359;15198;0;0;0
692;13381;15223;0;0;0
693;13401;15248;0;0;0
694;13427;15273;0;0;0
695;13447;15298;0;0;0
696;13469;15323;0;0;0
697;13489;15348;0;0;0
698;13513;15373;0;0;0
699;13533;15398;0;0;0
700;13555;15423;0;0;0
701;13575;15448;0;0;0
702;13607;15473;0;0;0
703;13627;15498;0;0;0
704;13649;15523;0;0;0
705;13669;15548;0;0;0
706;13693;15573;0;0;0
707;13713;15598;0;0;0
708;13735;15623;0;0;0
709;13755;15648;0;0;0
710;13781;15673;0;0;0
711;13801;15698;0;0;0
712;13823;15723;0;0;0
713;13843;15748;0;0;0
714;13867;15773;0;0;0
715;13887;15798;0;0;0
716;13909;15823;0;0;0
717;13929;15848;0;0;0
718;13957;15873;0;0;0
719;13977;15898;0;0;0
720;13999;15923;0;0;0
721;14019;15948;0;0;0
722;14043;15973;0;0;0
723;14063;15998;0;0;0
724;14085;16023;0;0;0
725;14105;16048;0;0;0
726;14131;16073;0;0;0
727;14151;16098;0;0;0
728;14173;16123;0;0;0
729;14193;16148;0;0;0
730;14217;16173;0;0;0
731;14237;16198;0;0;0
732;14259;16223;0;0;0
733;14279;16248;0;0;0
734;14309;16273;0;0;0
735;14329;16298;0;0;0
736;14351;16323;0;0;0
737;14371;16348;0;0;0
738;14395;16373;0;0;0
739;14415;16398;0;0;0
740;14437;16423;0;0;0
741;14457;16448;0;0;0
742;14483;16473;0;0;0
743;14503;16498;0;0;0
744;14525;16523;0;0;0
745;14545;16548;0;0;0
746;14569;16573;0;0;0
747;14589;16598;0;0;0
748;14611;16623;0;0;0
749;14631;16648;0;0;0
750;14659;16673;0;0;0
751;14679;16698;0;0;0
752;14701;16723;0;0;0
753;14721;16748;0;0;0
754;14745;16773;0;0;0
755;14765;16798;0;0;0
756;14787;16823;0;0;0
757;14807;16848;0;0;0
758;14833;16873;0;0;0
759;14853;16898;0;0;0
760;14875;16923;0;0;0
761;14895;16948;0;0;0
762;14919;16973;0;0;0
763;14939;16998;0;0;0
764;14961;17023;0;0;0
765;14981;17048;0;0;0
766;15014;17073;0;0;0
767;15035;17098;0;0;0
768;15058;17123;0;0;0
769;15079;17148;0;0;0
770;15104;17173;0;0;0
771;15125;17198;0;0;0
772;15148;17223;0;0;0
773;15169;17248;0;0;0
774;15196;17273;0;0;0
775;15217;17298;0;0;0
776;15240;17323;0;0;0
777;15261;17348;0;0;0
778;15286;17373;0;0;0
779;15307;17398;0;0;0
780;15330;17423;0;0;0
781;15351;17448;0;0;0
782;15380;17473;0;0;0
783;15401;17498;0;0;0
784;15424;17523;0;0;0
785;15445;17548;0;0;0
786;15470;17573;0;0;0
787;15491;17598;0;0;0
788;15514;17623;0;0;0
789;15535;17648;0;0;0
790;15562;17673;0;0;0
791;15583;17698;0;0;0
792;15606;17723;0;0;0
793;15627;17748;0;0;0
794;15652;17773;0;0;0
795;15673;17798;0;0;0
796;15696;17823;0;0;0
797;15717;17848;0;0;0
798;15748;17873;0;0;0
799;15769;17898;0;0;0
800;15792;17923;0;0;0
801;15813;17948;0;0;0
802;15838;17973;0;0;0
803;15859;17998;0;0;0
804;15882;18023;0;0;0
805;15903;18048;0;0;0
806;15930;18073;0;0;0
807;15951;18098;0;0;0
808;15974;18123;0;0;0
809;15995;18148;0;0;0
810;16020;18173;0;0;0
811;16041;18198;0;0;0
812;16064;18223;0;0;0
813;16085;18248;0;0;0
814;16114;18273;0;0;0
815;16135;18298;0;0;0
816;16158;18323;0;0;0
817;16179;18348;0;0;0
818;16204;18373;0;0;0
819;16225;18398;0;0;0
820;16248;18423;0;0;0
821;16269;18448;0;0;0
822;16296;18473;0;0;0
823;16317;18498;0;0;0
824;16340;18523;0;0;0
825;16361;18548;0;0;0
826;16386;18573;0;0;0
827;16407;18598;0;0;0
828;16430;18623;0;0;0
829;16451;18648;0;0;0
830;16484;18673;0;0;0
831;16505;18698;0;0;0
832;16528;18723;0;0;0
833;16549;18748;0;0;0
834;16574;18773;0;0;0
835;16595;18798;0;0;0
836;16618;18823;0;0;0
837;16639;18848;0;0;0
838;16666;18873;0;0;0
839;16687;18898;0;0;0
840;16710;18923;0;0;0
841;16731;18948;0;0;0
842;16756;18973;0;0;0
843;16777;18998;0;0;0
844;16800;19023;0;0;0
845;16821;19048;0;0;0
846;16850;19073;0;0;0
847;16871;19098;0;0;0
848;16894;19123;0;0;0
849;16915;19148;0;0;0
850;16940;19173;0;0;0
851;16961;19198;0;0;0
852;16984;19223;0;0;0
853;17005;19248;0;0;0
854;17032;19273;0;0;0
855;17053;19298;0;0;0
856;17076;19323;0;0;0
857;17097;19348;0;0;0
858;17122;19373;0;0;0
859;17143;19398;0;0;0
860;17166;19423;0;0;0
861;17187;19448;0;0;0
862;17218;19473;0;0;0
863;17239;19498;0;0;0
864;17262;19523;0;0;0
865;17283;19548;0;0;0
866;17308;19573;0;0;0
867;17329;19598;0;0;0
868;17352;19623;0;0;0
869;17373;19648;0;0;0
870;17400;19673;0;0;0
871;17421;19698;0;0;0
872;17444;19723;0;0;0
873;17465;19748;0;0;0
874;17490;19773;0;0;0
875;17511;19798;0;0;0
876;17534;19823;0;0;0
877;17555;19848;0;0;0
878;17584;19873;0;0;0
879;17605;19898;0;0;0
880;17628;19923;0;0;0
881;17649;19948;0;0;0
882;17674;19973;0;0;0
883;17695;19998;0;0;0
884;17718;20023;0;0;0
885;17739;20048;0;0;0
886;17766;20073;0;0;0
887;17787;20098;0;0;0
888;17810;20123;0;0;0
889;17831;20148;0;0;0
890;17856;20173;0;0;0
891;17877;20198;0;0;0
892;17900;20223;0;0;0
893;17921;20248;0;0;0
894;17956;20273;0;0;0
895;17977;20298;0;0;0
896;18000;20323;0;0;0
897;18021;20348;0;0;0
898;18046;20373;0;0;0
899;18067;20398;0;0;0
900;18090;20423;0;0;0
901;18111;20448;0;0;0
902;18138;20473;0;0;0
903;18159;20498;0;0;0
904;18182;20523;0;0;0
905;18203;20548;0;0;0
906;18228;20573;0;0;0
907;18249;20598;0;0;0
908;18272;20623;0;0;0
909;18293;20648;0;0;0
910;18322;20673;0;0;0
911;18343;20698;0;0;0
912;18366;20723;0;0;0
913;18387;20748;0;0;0
914;18412;20773;0;0;0
915;18433;20798;0;0;0
