n;RN;AVL;B-1;B-5;B-10
501;0;9528;0;0;0
502;0;9522;0;0;0
503;0;9597;0;0;0
504;0;9602;0;0;0
505;0;9652;0;0;0
506;0;9630;0;0;0
507;0;9682;0;0;0
508;0;9686;0;0;0
509;0;9709;0;0;0
510;0;9718;0;0;0
511;0;9775;0;0;0
512;0;9812;0;0;0
513;0;9830;0;0;0
514;0;9823;0;0;0
515;0;9874;0;0;0
516;0;9837;0;0;0
517;0;9893;0;0;0
518;0;9945;0;0;0
519;0;9932;0;0;0
520;0;9975;0;0;0
521;0;10016;0;0;0
522;0;10005;0;0;0
523;0;10047;0;0;0
524;0;10063;0;0;0
525;0;10063;0;0;0
526;0;10109;0;0;0
527;0;10129;0;0;0
528;0;10194;0;0;0
529;0;10156;0;0;0
530;0;10160;0;0;0
531;0;10184;0;0;0
532;0;10212;0;0;0
533;0;10209;0;0;0
534;0;10290;0;0;0
535;0;10290;0;0;0
536;0;10332;0;0;0
537;0;10308;0;0;0
538;0;10383;0;0;0
539;0;10382;0;0;0
540;0;10416;0;0;0
541;0;10364;0;0;0
542;0;10417;0;0;0
543;0;10470;0;0;0
544;0;10495;0;0;0
545;0;10526;0;0;0
546;0;10538;0;0;0
547;0;10589;0;0;0
548;0;10607;0;0;0
549;0;10580;0;0;0
550;0;10587;0;0;0
551;0;10640;0;0;0
552;0;10644;0;0;0
553;0;10655;0;0;0
554;0;10736;0;0;0
555;0;10706;0;0;0
556;0;10786;0;0;0
557;0;10772;0;0;0
558;0;10808;0;0;0
559;0;10820;0;0;0
560;0;10871;0;0;0
561;0;10875;0;0;0
562;0;10906;0;0;0
563;0;10917;0;0;0
564;0;10889;0;0;0
565;0;10952;0;0;0
566;0;10919;0;0;0
567;0;10995;0;0;0
568;0;11010;0;0;0
569;0;11033;0;0;0
570;0;11056;0;0;0
571;0;11078;0;0;0
572;0;11055;0;0;0
573;0;11135;0;0;0
574;0;11175;0;0;0
575;0;11154;0;0;0
576;0;11227;0;0;0
577;0;11238;0;0;0
578;0;11208;0;0;0
579;0;11289;0;0;0
580;0;11330;0;0;0
581;0;11264;0;0;0
582;0;11338;0;0;0
583;0;11345;0;0;0
584;0;11386;0;0;0
585;0;11386;0;0;0
586;0;11419;0;0;0
587;0;11472;0;0;0
588;0;11473;0;0;0
589;0;11487;0;0;0
590;0;11531;0;0;0
591;0;11505;0;0;0
592;0;11574;0;0;0
593;0;11564;0;0;0
594;0;11601;0;0;0
595;0;11632;0;0;0
596;0;11637;0;0;0
597;0;11667;0;0;0
598;0;11726;0;0;0
599;0;11776;0;0;0
600;0;11701;0;0;0
601;0;11769;0;0;0
602;0;11793;0;0;0
603;0;11808;0;0;0
604;0;11871;0;0;0
605;0;11906;0;0;0
606;0;11861;0;0;0
607;0;11914;0;0;0
608;0;11916;0;0;0
609;0;11960;0;0;0
610;0;11962;0;0;0
611;0;12011;0;0;0
612;0;11999;0;0;0
613;0;12028;0;0;0
614;0;12065;0;0;0
615;0;12087;0;0;0
616;0;12128;0;0;0
617;0;12145;0;0;0
618;0;12118;0;0;0
619;0;12135;0;0;0
620;0;12191;0;0;0
621;0;12206;0;0;0
622;0;12227;0;0;0
623;0;12273;0;0;0
624;0;12299;0;0;0
625;0;12307;0;0;0
626;0;12317;0;0;0
627;0;12323;0;0;0
628;0;12402;0;0;0
629;0;12387;0;0;0
630;0;12424;0;0;0
631;0;12412;0;0;0
632;0;12483;0;0;0
633;0;12438;0;0;0
634;0;12497;0;0;0
